,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
3205,time_series_strategy,cpd_prob_freq_delta3,"[45, 88, 139, 181, 233, 275, 326, 369, 420, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",1.0,6.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
3206,time_series_strategy,cpd_cramersv_frequency,"[43, 89, 138, 182, 232, 276, 324, 370, 419, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",1.0,5.89,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
3207,threshold_strategy,gtest_frequency3,"[39, 91, 133, 184, 228, 279, 321, 371, 415, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",1.0,4.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
3208,threshold_strategy,fixed_frequency_delta_percentage3,"[33, 93, 118, 186, 224, 296, 318, 373, 413, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",0.89,7.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
3209,threshold_strategy,fixed_cramersv_frequency,"[39, 91, 132, 184, 227, 279, 320, 372, 414, 458]","[37, 83, 130, 178, 225, 272, 318, 365, 412, 458]",1.0,4.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Fixed,True,200,3,14
3210,time_series_strategy,cpd_frequency_delta3,"[5, 7, 10, 12, 15, 18, 27, 29, 32, 41, 47]","[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.74,1.2,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3211,time_series_strategy,cpd_prob_freq_delta3,"[5, 8, 10, 17, 19, 22, 24, 27, 29, 36, 38, 41, 43, 47]","[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.82,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3212,time_series_strategy,cpd_cramersv_frequency,"[5, 47]","[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.2,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3213,threshold_strategy,gtest_frequency3,[47],"[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3214,threshold_strategy,fixed_frequency_delta_percentage3,"[8, 25, 28, 35, 47]","[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.62,1.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3215,threshold_strategy,fixed_cramersv_frequency,[47],"[4, 9, 14, 19, 23, 28, 33, 38, 42, 47]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,2000,Sliding,False,0,3,4
3216,time_series_strategy,cpd_frequency_delta3,"[13, 22, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3217,time_series_strategy,cpd_prob_freq_delta3,"[25, 28, 32, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.5,0.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3218,time_series_strategy,cpd_cramersv_frequency,"[18, 22, 31, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.5,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3219,threshold_strategy,gtest_frequency3,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3220,threshold_strategy,fixed_frequency_delta_percentage3,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3221,threshold_strategy,fixed_cramersv_frequency,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 32, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,2000,Sliding,False,0,3,4
3222,time_series_strategy,cpd_frequency_delta3,"[5, 12, 14, 30, 32, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.71,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3223,time_series_strategy,cpd_prob_freq_delta3,"[5, 9, 12, 14, 21, 23, 26, 30, 32, 35, 39, 41, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.86,0.92,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3224,time_series_strategy,cpd_cramersv_frequency,"[5, 12, 14, 21, 23, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.71,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3225,threshold_strategy,gtest_frequency3,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3226,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 24, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3227,threshold_strategy,fixed_cramersv_frequency,"[4, 10, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.36,0.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,2000,Sliding,False,0,3,4
3228,time_series_strategy,cpd_frequency_delta3,"[5, 8, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.36,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3229,time_series_strategy,cpd_prob_freq_delta3,"[5, 9, 13, 16, 23, 27, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.8,0.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3230,time_series_strategy,cpd_cramersv_frequency,"[10, 14, 17, 23, 27, 33]","[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.71,0.4,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3231,threshold_strategy,gtest_frequency3,[33],"[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3232,threshold_strategy,fixed_frequency_delta_percentage3,[33],"[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3233,threshold_strategy,fixed_cramersv_frequency,[33],"[3, 6, 10, 13, 16, 20, 23, 27, 30, 33]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,2000,Sliding,False,0,3,4
3234,time_series_strategy,cpd_frequency_delta3,"[5, 8, 10, 17, 20, 22, 37, 39, 42, 44, 47, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.7,1.45,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3235,time_series_strategy,cpd_prob_freq_delta3,"[44, 47, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.18,2.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3236,time_series_strategy,cpd_cramersv_frequency,"[5, 8, 10, 17, 20, 37, 39, 42, 44, 47, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.74,1.4,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3237,threshold_strategy,gtest_frequency3,[49],"[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3238,threshold_strategy,fixed_frequency_delta_percentage3,"[13, 16, 24, 31, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.46,1.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3239,threshold_strategy,fixed_cramersv_frequency,[49],"[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,2000,Sliding,False,0,3,4
3240,time_series_strategy,cpd_frequency_delta3,"[8, 14, 22, 25, 30, 36]","[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.57,0.4,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3241,time_series_strategy,cpd_prob_freq_delta3,"[8, 22, 25, 33, 36]","[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.46,0.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3242,time_series_strategy,cpd_cramersv_frequency,"[17, 21, 28, 30, 36]","[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.62,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3243,threshold_strategy,gtest_frequency3,[36],"[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3244,threshold_strategy,fixed_frequency_delta_percentage3,[36],"[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3245,threshold_strategy,fixed_cramersv_frequency,[36],"[3, 7, 10, 14, 18, 22, 25, 29, 33, 36]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,2000,Sliding,False,0,3,4
3246,time_series_strategy,cpd_frequency_delta3,"[5, 17, 24, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.5,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3247,time_series_strategy,cpd_prob_freq_delta3,"[14, 17, 24, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.33,0.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3248,time_series_strategy,cpd_cramersv_frequency,"[5, 8, 14, 17, 19, 28, 31, 33, 36, 40, 42, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.8,0.82,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3249,threshold_strategy,gtest_frequency3,[46],"[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3250,threshold_strategy,fixed_frequency_delta_percentage3,"[8, 16, 23, 38, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.62,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3251,threshold_strategy,fixed_cramersv_frequency,[46],"[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,False,0,3,4
3252,time_series_strategy,cpd_frequency_delta3,"[7, 10, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.36,0.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3253,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 22, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.5,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3254,time_series_strategy,cpd_cramersv_frequency,"[7, 10, 18, 26, 28, 31, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.8,0.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3255,threshold_strategy,gtest_frequency3,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3256,threshold_strategy,fixed_frequency_delta_percentage3,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3257,threshold_strategy,fixed_cramersv_frequency,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,False,0,3,4
3258,time_series_strategy,cpd_frequency_delta3,"[38, 41, 47]","[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3259,time_series_strategy,cpd_prob_freq_delta3,"[14, 17, 19, 22, 33, 36, 38, 41, 47]","[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.71,0.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3260,time_series_strategy,cpd_cramersv_frequency,[47],"[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3261,threshold_strategy,gtest_frequency3,[47],"[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3262,threshold_strategy,fixed_frequency_delta_percentage3,"[13, 30, 47]","[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.36,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3263,threshold_strategy,fixed_cramersv_frequency,[47],"[4, 9, 14, 18, 23, 28, 33, 37, 42, 47]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,False,0,3,4
3264,time_series_strategy,cpd_frequency_delta3,"[7, 13, 15, 32, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.62,0.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3265,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.18,0.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3266,time_series_strategy,cpd_cramersv_frequency,"[5, 7, 10, 12, 14, 16, 18, 20, 22, 25, 27, 29, 31, 33, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.78,0.93,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3267,threshold_strategy,gtest_frequency3,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3268,threshold_strategy,fixed_frequency_delta_percentage3,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3269,threshold_strategy,fixed_cramersv_frequency,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,False,0,3,4
3270,time_series_strategy,cpd_frequency_delta3,"[31, 66, 101, 136, 171, 206, 242, 277, 312, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",1.0,5.89,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3271,time_series_strategy,cpd_prob_freq_delta3,"[33, 64, 104, 135, 173, 205, 243, 275, 313, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",1.0,6.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3272,time_series_strategy,cpd_cramersv_frequency,"[32, 66, 102, 136, 171, 205, 243, 276, 312, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",1.0,6.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3273,threshold_strategy,gtest_frequency3,"[28, 68, 98, 138, 167, 208, 219, 227, 238, 278, 308, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",0.9,6.18,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3274,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 15, 24, 69, 96, 145, 152, 231, 237, 295, 306, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",0.6,7.64,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3275,threshold_strategy,fixed_cramersv_frequency,"[27, 68, 98, 138, 167, 208, 219, 227, 238, 278, 308, 342]","[25, 61, 95, 130, 165, 200, 236, 271, 306, 342]",0.9,6.09,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Fixed,True,200,3,14
3276,time_series_strategy,cpd_frequency_delta3,"[5, 8, 15, 17, 20, 29, 32, 34, 37, 39, 48]","[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.74,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3277,time_series_strategy,cpd_prob_freq_delta3,"[24, 27, 29, 32, 34, 37, 39, 42, 48]","[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.47,0.88,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3278,time_series_strategy,cpd_cramersv_frequency,"[5, 17, 20, 27, 29, 32, 34, 37, 39, 42, 44, 46, 48]","[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.76,1.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3279,threshold_strategy,gtest_frequency3,[48],"[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3280,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 11, 24, 40, 43, 48]","[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.71,0.6,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3281,threshold_strategy,fixed_cramersv_frequency,[48],"[4, 9, 14, 19, 24, 29, 33, 39, 43, 48]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,False,0,3,4
3282,time_series_strategy,cpd_frequency_delta3,"[13, 24, 28, 32, 36]","[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.62,0.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3283,time_series_strategy,cpd_prob_freq_delta3,"[18, 25, 36]","[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.36,0.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3284,time_series_strategy,cpd_cramersv_frequency,"[18, 28, 33, 36]","[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.5,0.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3285,threshold_strategy,gtest_frequency3,[36],"[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3286,threshold_strategy,fixed_frequency_delta_percentage3,"[19, 22, 36]","[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3287,threshold_strategy,fixed_cramersv_frequency,"[22, 30, 36]","[3, 7, 10, 14, 18, 21, 25, 29, 32, 36]",0.36,1.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,False,0,3,4
3288,time_series_strategy,cpd_frequency_delta3,"[6, 59, 62, 69]","[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.33,1.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3289,time_series_strategy,cpd_prob_freq_delta3,"[14, 23, 42, 45, 69]","[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.46,2.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3290,time_series_strategy,cpd_cramersv_frequency,"[6, 9, 14, 17, 20, 23, 28, 31, 42, 45, 69]","[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.74,1.9,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3291,threshold_strategy,gtest_frequency3,[69],"[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3292,threshold_strategy,fixed_frequency_delta_percentage3,[69],"[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3293,threshold_strategy,fixed_cramersv_frequency,[69],"[5, 13, 19, 27, 33, 41, 47, 55, 61, 69]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,False,0,3,4
3294,time_series_strategy,cpd_frequency_delta3,"[13, 15, 28, 31, 34, 36, 47, 49, 52]","[4, 10, 14, 20, 25, 31, 35, 41, 45, 52]",0.71,1.62,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,False,0,3,4
3295,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 13, 15, 18, 21, 28, 31, 34, 36, 46, 49, 52]","[4, 10, 14, 20, 25, 31, 35, 41, 45, 52]",0.76,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,False,0,3,4
