,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,log_size,change_pattern,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
817,time_series_strategy,cpd_prob_freq_delta3,"[137, 148, 213, 287, 299, 453]","[144, 299, 453]",0.57,18.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_2.mxml.gz,Size2,Swap_2,2,Fixed,2000,Fixed,True,200,3,14
818,time_series_strategy,cpd_cramersv_frequency3,"[141, 154, 186, 213, 232, 268, 279, 294, 453]","[144, 299, 453]",0.4,30.88,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_2.mxml.gz,Size2,Swap_2,2,Fixed,2000,Fixed,True,200,3,14
819,threshold_strategy,gtest_frequency3,"[143, 292, 453]","[144, 299, 453]",1.0,4.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_2.mxml.gz,Size2,Swap_2,2,Fixed,2000,Fixed,True,200,3,14
820,threshold_strategy,fixed_frequency_delta_percentage3,"[3, 453]","[144, 299, 453]",0.0,141.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_2.mxml.gz,Size2,Swap_2,2,Fixed,2000,Fixed,True,200,3,14
821,threshold_strategy,fixed_cramersv_frequency3,"[142, 292, 453]","[144, 299, 453]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_2.mxml.gz,Size2,Swap_2,2,Fixed,2000,Fixed,True,200,3,14
822,time_series_strategy,cpd_frequency_delta3,"[76, 84, 157, 162, 180, 208, 241]","[78, 159, 241]",0.5,13.83,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
823,time_series_strategy,cpd_prob_freq_delta3,"[77, 85, 157, 208, 241]","[78, 159, 241]",0.67,14.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
824,time_series_strategy,cpd_cramersv_frequency3,[241],"[78, 159, 241]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
825,threshold_strategy,gtest_frequency3,[241],"[78, 159, 241]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
826,threshold_strategy,fixed_frequency_delta_percentage3,[241],"[78, 159, 241]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
827,threshold_strategy,fixed_cramersv_frequency3,[241],"[78, 159, 241]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_2.mxml.gz,Size5,RIO_2,2,Fixed,2000,Fixed,True,500,3,8
828,time_series_strategy,cpd_frequency_delta3,"[77, 87, 162, 246]","[79, 163, 246]",0.8,3.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
829,time_series_strategy,cpd_prob_freq_delta3,"[78, 87, 154, 160, 171, 246]","[79, 163, 246]",0.57,5.8,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
830,time_series_strategy,cpd_cramersv_frequency3,[246],"[79, 163, 246]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
831,threshold_strategy,gtest_frequency3,[246],"[79, 163, 246]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
832,threshold_strategy,fixed_frequency_delta_percentage3,[246],"[79, 163, 246]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
833,threshold_strategy,fixed_cramersv_frequency3,[246],"[79, 163, 246]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\RIO\output\RIO_5.mxml.gz,Size5,RIO_5,5,Fixed,2000,Fixed,True,500,3,8
834,time_series_strategy,cpd_frequency_delta3,"[63, 129, 198]","[64, 131, 198]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
835,time_series_strategy,cpd_prob_freq_delta3,"[63, 83, 88, 93, 111, 116, 130, 198]","[64, 131, 198]",0.44,15.57,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
836,time_series_strategy,cpd_cramersv_frequency3,"[63, 83, 130, 198]","[64, 131, 198]",0.8,7.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
837,threshold_strategy,gtest_frequency3,"[63, 128, 198]","[64, 131, 198]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
838,threshold_strategy,fixed_frequency_delta_percentage3,[198],"[64, 131, 198]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
839,threshold_strategy,fixed_cramersv_frequency3,"[63, 128, 198]","[64, 131, 198]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI.mxml.gz,Size5,ROI,0,Fixed,2000,Fixed,True,500,3,8
840,time_series_strategy,cpd_frequency_delta3,"[64, 73, 84, 109, 114, 124, 133, 203]","[65, 133, 203]",0.44,11.43,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
841,time_series_strategy,cpd_prob_freq_delta3,"[64, 84, 133, 203]","[65, 133, 203]",0.8,6.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
842,time_series_strategy,cpd_cramersv_frequency3,[203],"[65, 133, 203]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
843,threshold_strategy,gtest_frequency3,"[85, 88, 108, 112, 203]","[65, 133, 203]",0.0,22.25,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
844,threshold_strategy,fixed_frequency_delta_percentage3,[203],"[65, 133, 203]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
845,threshold_strategy,fixed_cramersv_frequency3,"[84, 89, 94, 100, 103, 113, 122, 126, 203]","[65, 133, 203]",0.2,21.62,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_2.mxml.gz,Size5,ROI_2,2,Fixed,2000,Fixed,True,500,3,8
846,time_series_strategy,cpd_frequency_delta3,"[61, 66, 135, 207]","[67, 136, 207]",0.8,2.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
847,time_series_strategy,cpd_prob_freq_delta3,"[63, 68, 134, 207]","[67, 136, 207]",0.8,2.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
848,time_series_strategy,cpd_cramersv_frequency3,"[70, 132, 207]","[67, 136, 207]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
849,threshold_strategy,gtest_frequency3,"[86, 90, 110, 114, 207]","[67, 136, 207]",0.0,22.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
850,threshold_strategy,fixed_frequency_delta_percentage3,[207],"[67, 136, 207]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
851,threshold_strategy,fixed_cramersv_frequency3,"[71, 74, 79, 90, 93, 102, 106, 115, 125, 128, 207]","[67, 136, 207]",0.17,17.6,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Nested\ROI\output\ROI_5.mxml.gz,Size5,ROI_5,5,Fixed,2000,Fixed,True,500,3,8
852,time_series_strategy,cpd_frequency_delta3,"[27, 41, 80, 89, 127]","[38, 82, 127]",0.67,5.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
853,time_series_strategy,cpd_prob_freq_delta3,"[41, 84, 127]","[38, 82, 127]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
854,time_series_strategy,cpd_cramersv_frequency3,"[40, 79, 88, 127]","[38, 82, 127]",0.8,3.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
855,threshold_strategy,gtest_frequency3,"[37, 87, 127]","[38, 82, 127]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
856,threshold_strategy,fixed_frequency_delta_percentage3,"[36, 90, 100, 105, 121, 127]","[38, 82, 127]",0.57,18.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
857,threshold_strategy,fixed_cramersv_frequency3,"[37, 87, 127]","[38, 82, 127]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1,ConditionalMove,0,Fixed,4000,Fixed,True,500,3,12
858,time_series_strategy,cpd_frequency_delta3,"[27, 42, 88, 129]","[39, 84, 129]",0.8,6.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
859,time_series_strategy,cpd_prob_freq_delta3,"[36, 45, 83, 92, 129]","[39, 84, 129]",0.67,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
860,time_series_strategy,cpd_cramersv_frequency3,"[42, 86, 129]","[39, 84, 129]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
861,threshold_strategy,gtest_frequency3,"[41, 86, 129]","[39, 84, 129]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
862,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 129]","[39, 84, 129]",0.0,33.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
863,threshold_strategy,fixed_cramersv_frequency3,"[40, 86, 129]","[39, 84, 129]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1,ConditionalMove_2,2,Fixed,4000,Fixed,True,500,3,12
864,time_series_strategy,cpd_frequency_delta3,"[26, 43, 90, 132]","[40, 85, 132]",0.8,7.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
865,time_series_strategy,cpd_prob_freq_delta3,"[43, 87, 132]","[40, 85, 132]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
866,time_series_strategy,cpd_cramersv_frequency3,"[43, 81, 90, 132]","[40, 85, 132]",0.8,4.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
867,threshold_strategy,gtest_frequency3,"[42, 88, 132]","[40, 85, 132]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
868,threshold_strategy,fixed_frequency_delta_percentage3,"[5, 132]","[40, 85, 132]",0.0,35.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
869,threshold_strategy,fixed_cramersv_frequency3,"[42, 88, 132]","[40, 85, 132]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1,ConditionalMove_5,5,Fixed,4000,Fixed,True,500,3,12
870,time_series_strategy,cpd_frequency_delta3,"[36, 45, 76, 116]","[34, 75, 116]",0.8,4.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
871,time_series_strategy,cpd_prob_freq_delta3,"[39, 70, 79, 116]","[34, 75, 116]",0.8,4.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
872,time_series_strategy,cpd_cramersv_frequency3,"[36, 75, 116]","[34, 75, 116]",1.0,1.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
873,threshold_strategy,gtest_frequency3,"[34, 76, 116]","[34, 75, 116]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
874,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 14, 24, 28, 32, 89, 92, 96, 107, 116]","[34, 75, 116]",0.18,16.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
875,threshold_strategy,fixed_cramersv_frequency3,"[34, 76, 116]","[34, 75, 116]",1.0,0.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1,ConditionalRemoval,0,Fixed,4000,Fixed,True,500,3,12
876,time_series_strategy,cpd_frequency_delta3,"[37, 46, 78, 119]","[35, 76, 119]",0.8,5.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
877,time_series_strategy,cpd_prob_freq_delta3,"[40, 71, 80, 119]","[35, 76, 119]",0.8,4.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
878,time_series_strategy,cpd_cramersv_frequency3,"[38, 47, 57, 75, 119]","[35, 76, 119]",0.67,8.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
879,threshold_strategy,gtest_frequency3,"[39, 47, 56, 72, 119]","[35, 76, 119]",0.67,10.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
880,threshold_strategy,fixed_frequency_delta_percentage3,"[5, 119]","[35, 76, 119]",0.0,30.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
881,threshold_strategy,fixed_cramersv_frequency3,"[39, 72, 119]","[35, 76, 119]",1.0,4.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1,ConditionalRemoval_2,2,Fixed,4000,Fixed,True,500,3,12
882,time_series_strategy,cpd_frequency_delta3,"[14, 86, 127, 143, 299, 310, 462]","[148, 305, 462]",0.5,38.83,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
883,time_series_strategy,cpd_prob_freq_delta3,"[15, 86, 140, 151, 222, 294, 305, 462]","[148, 305, 462]",0.44,41.57,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
884,time_series_strategy,cpd_cramersv_frequency3,"[147, 210, 243, 278, 299, 462]","[148, 305, 462]",0.57,31.6,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
885,threshold_strategy,gtest_frequency3,"[147, 296, 462]","[148, 305, 462]",1.0,5.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
886,threshold_strategy,fixed_frequency_delta_percentage3,"[3, 462]","[148, 305, 462]",0.0,145.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
887,threshold_strategy,fixed_cramersv_frequency3,"[147, 297, 462]","[148, 305, 462]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size2\Atomic\Swap\output\Swap_5.mxml.gz,Size2,Swap_5,5,Fixed,2000,Fixed,True,200,3,14
888,time_series_strategy,cpd_frequency_delta3,"[38, 80, 121]","[36, 78, 121]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
889,time_series_strategy,cpd_prob_freq_delta3,"[40, 76, 121]","[36, 78, 121]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
890,time_series_strategy,cpd_cramersv_frequency3,"[39, 54, 78, 121]","[36, 78, 121]",0.8,7.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
891,threshold_strategy,gtest_frequency3,"[40, 75, 121]","[36, 78, 121]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
892,threshold_strategy,fixed_frequency_delta_percentage3,"[5, 121]","[36, 78, 121]",0.0,31.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
893,threshold_strategy,fixed_cramersv_frequency3,"[40, 76, 121]","[36, 78, 121]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1,ConditionalRemoval_5,5,Fixed,4000,Fixed,True,500,3,12
894,time_series_strategy,cpd_frequency_delta3,"[30, 39, 55, 82, 122]","[35, 80, 122]",0.67,7.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
895,time_series_strategy,cpd_prob_freq_delta3,"[38, 81, 122]","[35, 80, 122]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
896,time_series_strategy,cpd_cramersv_frequency3,"[36, 83, 122]","[35, 80, 122]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
897,threshold_strategy,gtest_frequency3,"[33, 83, 122]","[35, 80, 122]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
898,threshold_strategy,fixed_frequency_delta_percentage3,"[16, 25, 28, 122]","[35, 80, 122]",0.4,12.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
899,threshold_strategy,fixed_cramersv_frequency3,"[33, 83, 122]","[35, 80, 122]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1,ConditionalToSequence,0,Fixed,4000,Fixed,True,500,3,12
900,time_series_strategy,cpd_frequency_delta3,"[17, 38, 84, 125]","[36, 82, 125]",0.8,7.67,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1,ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
901,time_series_strategy,cpd_prob_freq_delta3,"[39, 82, 125]","[36, 82, 125]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1,ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
902,time_series_strategy,cpd_cramersv_frequency3,"[39, 82, 125]","[36, 82, 125]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1,ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
903,threshold_strategy,gtest_frequency3,"[39, 81, 125]","[36, 82, 125]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1,ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
904,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 125]","[36, 82, 125]",0.0,32.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1,ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
